,Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK
1341,13704,Coco Bambu SP Market,2,3,2018-7-1,2019-6-4,"O ambiente é muito agradável e amplo, atendimento é bom. Parte da comida já é pré-pronta e muitos pratos têm sabor semelhante. Os preços não são muito convidativos, mas a maioria dos pratos dá para duas ou três pessoas.",Ambiente agradável,Magali S
1342,149413,Coco Bambu Recife,0,5,2018-7-1,2018-7-26,"Tudo maravilhoso, desde o início do atendimento pelo Higor com H mesmo, até a refeição com a nossa bebida! TOP.",Almoço Impecável!!!,camargosousa
1343,67264,Coco Bambu Restaurante,0,5,2018-12-1,2018-12-2,"Restaurante maravilhoso, comida impecável ! Ambiente muito aconchegante. Atendimento excelente ! Indico e recomendo !",Maravilhoso! ,gustavocE6877KO
1344,182874,Coco Bambu SP Market,1,5,2019-6-1,2019-6-26,restaurante com os garçons EM plena harmonia em especial o garçom wagner porsua atenção educação e carinho,ALMOÇANDO COM MINHA ESPOSA AMADA,Guerreiro B
1345,31767,Coco Bambu Anhembi,1,5,2020-1-1,2020-1-11,"Ambiente confortavel, música ao vivo, atendimento muito bom pelo garcom Luciano muito gentil e simpatico",Jantar agradável,O264WDfernandab
1346,171006,Coco Bambu Frutos do Mar,0,5,2017-8-1,2017-8-23,"Comida ótima e sem demora, Muito bem atendido! Ambiente agradável, Santos garçom simpático e prestativo",Ótima comida e excelente atendimento ,tuticastro
1347,155082,Coco Bambu Lago Sul,0,4,2016-4-1,2016-4-3,"Já provei vários pratos, o único que é delicioso e o camarão internacional, o atendimento é bom mas é necessário chegar cedo, lá é sempre muito cheio e tem lista de espera.",O melhor camarão internacional,Laís M
1348,68599,Coco Bambu Bahia,0,5,2015-9-1,2015-9-21,Espera razoável! Excelente ambiente com música ao vivo! Rapidez e eficiência no atendimento! Porções generosas ! Recomendo!,Excelente ,PauloBernardi
1349,127164,Coco Bambu Lago Sul,0,5,2018-3-1,2018-3-9,"Bom almoço, comida excelente, bom ambiente, eu recomendo. Música agradável. Excelente atendimento do garçom Iorlando!",Top,anapenna95
1350,150077,Coco Bambu Floripa,1,5,2022-2-1,2022-2-16,"Fomos atendidos pelo Marcos sommelier, pelo Juliano chefe de fila e pelo Denzel (que não é o Washington) garçom que nos atenderam muitíssimo bem. Ambiente agradável, ótima música ao vivo com repertório do Djavan e gastronomia deliciosa. Adoramos! Ótima experiência! Entradas, prato principal, sobremesa deliciosas...Mais",Jantar em comemoração ao aniversário,camiladoamaral12
1351,84428,Coco Bambu Uberlândia,0,5,2018-8-1,2018-8-30,"Adorei o local. Ótimo atendimento, o garçom Walter e muito receptivo e atencioso. Ótima comida. Eu e minhas amigas adoramos tudo.",Ótimo lugar,Luana  O
1352,115169,Coco Bambu Taguatinga Shopping,0,5,2022-8-1,2022-8-1,"Excelente atendimento muito atenciosa, pratos estava na temperatura ideal é bem saborosos, ambiente bastante agradávelMais",Confraternização dos dias dos pais,gide_or2019
1353,68691,Coco Bambu Frutos do Mar,0,5,2014-12-1,2014-12-6,"Gastronomia de primeira (a comida é deliciosa mesmo!), ambiente super agradável e excelente atendimento. Considero o preço elevado, mas vale a pena cada centavo pago.",Imperdível!,Carolina S
1354,179277,Coco Bambu Frutos do Mar,0,5,2013-1-1,2013-7-30,"uau, fiquei impressionado com a qualidade de tudo. muito excelente o que eles tem pra oferecer e certamente as pessoas vão se apixonar pelo clima do restaurante.",tudo de bom,LOILTON
1355,128545,Coco Bambu Conceito São Bernardo Do Campo,0,5,2022-5-1,2022-5-17,Como sempre o Restaurante Coco Bambu está de parabéns! Os pratos são sempre muito bons e atendimento do Garçom Rafael foi excelente! Ótimo local pra passar bons momentos!,Comemoração do Dia da Família,C293TRsandral
1356,124452,Coco Bambu Bahia,1,4,2018-7-1,2018-8-8,"Muito bom, porem demorou muito tempo para trazerem minha bebida, ate mais que a comida, a qual foi pedida apos o suco",Comida boa porem...,aurelios430
1357,145813,Coco Bambu JK,0,4,2014-7-1,2014-10-7,"Uma casa muito agradável, com uma disposição de mesas que aproveita muito bem o espaço físico da casa com os ambientes integrados, o que nos dá uma sensação de muito bem estar. O cardápio é muito bom, com uma variedade de excelentes preparos tendo como...Mais",Frutos do mar com muito capricho,Pavan_JB
1358,3360,Coco Bambu Frutos do Mar,0,5,2017-1-1,2017-1-14,"Restaurante tradicional de várias cidades do Nordeste, apesar de ter um preço mais alto que a media... Vale muito a pena!",Excelente,Silvana L
1359,173380,Coco Bambu Ribeirao Preto,2,5,2019-10-1,2020-6-22,"Adoro frutos do mar, adoro o nordeste e adoro um ambiente bonito e confortável . Portanto eu o considero excelente . Atendimento muito bom . Garcons muito simpáticos .","Adoro frutos do mar, adoro",350robertar
1360,58629,Coco Bambu Anália Franco,0,5,2018-11-1,2018-11-19,"Top! Lugar agradável, ótimo atendimento,  comida excelente. Música ao vivo muito agradável. Tinha um suco de tangerina natural maravilhoso.",Almoco das Meninas ,E7665XArobertag
1361,52311,Coco Bambu Bahia,0,5,2016-2-1,2016-3-20,Restaurante muito bom com comidas muito gostosa e quem não quiser comer comida tem pizza que é deliciosa fora que tem uma boa carta de vinho,Muito bom ,agnton
1362,84163,Coco Bambu Lago Sul,0,5,2016-10-1,2017-5-21,"Se você estiver em Brasília e só puder conhecer um restaurante, escolha o Coco Bamboo do Lago. Ambiente agradável, amplo, requintado pra qualquer ocasião. Serviço excelente e pratos de nível internacional. Os funcionários são atenciosos, principalmente na área de eventos a senhora Carla com quem...Mais",Excelente!!!,julmartinetti
1363,161268,Coco Bambu Recife,0,5,2022-4-1,2022-4-13,"Batista foi um excelente no seu trabalho, muito atencioso, carismático, gentil. E a comida estava perfeita. Parabéns!!!",Lazer,255claudiat
1364,126343,Coco Bambu JK,0,4,2016-10-1,2016-9-30,"Sábado a noite todo mundo no Coco Bambu quando chegamos a recepcionista informou que seria 20 minutos de espera passaram 50 minutos e ainda não havíamos sentado. O atendimento poderia ser melhor, os  pratos são maravilhosos muito bom. Recomendo",Muito cheio,kzinha2
1365,130077,Coco Bambu Porto Alegre,0,5,2018-8-1,2018-8-22,"A salada cesar de camarão é muito boa e bem servida. Atendimento excelente, do marciano e tiago!!!!!",Jantar,Marlon C
1366,54566,Coco Bambu,0,5,2017-10-1,2017-10-7,Ótimo atendimento e comida maravilhosa! Música ao vivo muito boa. Adoramos a costelinha de tambaqui. 😍😍😍,Entrada top (C.tambaqui),Paula C
1367,164434,Coco Bambu São Luís,0,5,2016-6-1,2016-6-22,"A comida é muito boa, o atendimento também, o lugar é mais que agradável, os valores estão na média, levando em conta o todo. Super recomendo.",EXCELENTE ,monicaolic
1368,112536,Coco Bambu Bahia,0,1,2019-1-1,2019-1-13,Atendimento péssimo. Garçons não tem prazer nem boa vontade em atender. Comida gordurosa. Muito sem graça. Esperava mais. A começar pelo atendimento.,Fraco ,Odyssey716858
1369,13508,Coco Bambu Frutos do Mar,0,5,2017-5-1,2017-5-17,"Comida excelente, atendimento nota 10, ambiente familiar e agradável. Em virtude do grande  de frequentadores a comida demora um pouco mas vale muito a pena a espera.",òtimo,Isabel F
1370,38620,Coco Bambu Porto Alegre,1,5,2020-10-1,2020-10-2,Muito bom o atendimento do Rodrigo e Rafael adorei o atendimento da equipe a música ambiente o seringa que nos trouxe o prato foi muito especial.,Almoço,B5564INmichelled
1371,27378,Coco Bambu Anália Franco,0,5,2019-11-1,2019-11-26,Estive neste coco bambu do Anália franco lugar maravilhoso  atendimento maravilhoso  pelo Jeferson gomes,Jantar entre amigas,Roseliluiz
1372,139210,Coco Bambu Recife,0,5,2018-10-1,2018-10-31,"Maravilhoso, comida super deliciosa, atendimento nota 10. Agradecemos ao garçom Higor, super simpático e atencioso. Parabéns!",Almoço top,Eurídice M
1373,142388,Coco Bambu Osasco,0,5,2020-11-1,2020-11-15,Ronye e Teixeira super bons no atendimento. Top mesmo. Restaurante espetacular. Muito obrigada e voltaremos nesta unidade com certeza.,Jantar,Journey612704
1374,131888,Coco Bambu São Luís,0,2,2022-8-1,2022-8-1,"Tivemos uma experiência frustrante neste  Coco Bambu que diverge completamente de todos os que já visitamos. Os pratos não tinham o mesmo zelo e sabor do padrão desta rede, o atendimento também deixou a desejar.",Muito fora do padrão Coco Bambu,sergior214
1375,154518,Coco Bambu Lago Sul,0,5,2021-6-1,2021-6-10,"Vista maravilhosa,  comida boa, serve bem além de ser muito saboroso. Fomos atendidos pelo garçom Marcelino, super atencioso,  prestativo e educado.",Lugar fantástico,725wiltonr
1376,56824,Coco Bambu Haddock Lobo Jardins,0,5,2022-8-1,2022-8-1,"Fui no último domingo almoçar com minha família no Coco Bambu da Hadock Lobo, local dividido com o Restaurante Vasto. É a primeira vez que vou a Coco Bambu e a impressão que ficou é a melhor possível. Cheguei por volta de 12:00, o local...ainda estava vazio, mas uns 30 minutos depois já estava começando a lotar. Não sei como é a decoração padrão das outras unidades, mas essa da região do Jardins tinha um ambiente requintado e confortável. O atendimento do garçom Sílvio foi excelente, muito simpático e solícito, nos ajudou a escolher o prato no meio de tanta variedade. Fomos de Camarão Coco Bambu, prato típico da casa. Excelente escolha, a comida estava maravilhosa! Até minha filha que não é fã de camarão aprovou o prato. Segundo o cardápio, o prato serve 3 pessoas, mas acredito que serviria até 4 ou 5 pessoas, dependendo da família. Levamos praticamente metade da porção para viagem. O preço não é dos menores, mas achei compatível com a qualidade dos ingredientes e o tamanho da porçãoMais",Comida maravilhosa e excelente atendimento,Alexandre K
1377,177446,Coco Bambu Recife,0,5,2018-9-1,2018-9-24,"Procurem Igor, simplesmente o atendimento é excepcional, o restaurante é o muito superior o de Fortaleza.",Atendimento fantástico.,sallesf
1378,10351,Coco Bambu JK,0,5,2022-7-1,2022-7-1,O atendimento do Gilmar no Coco Bambu foi excelente!  A comida chegou rápido e estava no ponto perfeito!,Maravilhoso!!,najurosa
1379,139872,Coco Bambu Anhembi,1,5,2018-7-1,2018-7-1,"Tive uma noite maravilhosa e fui atendido com excelência pelo garçom Elieser, que prestou um serviço extraordinário, como jamais havia recebido antes. Parabéns e continue assim!",Excelente atendimento!,filiper242
1380,64992,Coco Bambu Frutos do Mar,1,5,2013-3-1,2013-11-11,"O restaurante fica localizado na Avenida Beira Mar, tem preços um pouco mais caros do que o Coco Bambu da rua Canuto de Aguiar. O restaurante é grande, espaço e muito agradável com um bom atendimento e a comida excelente. Recomendo o camarão que acompanha...Mais",Espetacular!,maria7819
1381,65675,Coco Bambu SP Market,1,5,2019-12-1,2019-12-23,"Ambiente lindo e aconchegante, prato extremamente saboroso. Garçom Marciel muito atencioso, carismático. Além do lindo bolo simbólico das aniversariantes",Comemoração aniversário,DinhaS83
1382,139266,Coco Bambu Santo André,0,5,2022-8-1,2022-8-1,"O garçom Junior é muito atencioso! Adorei tudo! Ambiente lindo, comida maravilhosa e atendimento excepcional!",Aniversário da vovó,Narafavaretto1
1383,161650,Coco Bambu JK,0,5,2017-12-1,2018-6-24,Variedade de pratos e bem servidos. Lugar agradável  podendo ir com família ou casal. Gosto do shopping Market Place várias  mesas e serviço rápido.  Vale conhecer.,Delicia,X6245RBandreas
1384,109877,Coco Bambu Brasília Shopping,0,5,2018-5-1,2018-5-29,"Ambiente maravilhoso, fomos muito bem atendidos pelo Wellgiton, drink delicioso, música ao vivo muito boa.",Jantar,leneauditoria
1385,44240,Coco Bambu Anália Franco,4,5,2019-3-1,2019-3-24,"Estivemos hoje no Coco Bambu pra almoçar, já havíamos estado nessa unidade umas 2 outras vezes e como sempre estava tudo muito gostoso. O garçom Bruno Romão foi ótimo desde o começo do atendimento, sempre descontraído e nos deixando bem a vontade, ouviu meu pai...Mais",Ótimo como sempre! ,lullysg
1386,14764,Coco Bambu - Dom Pastel,0,5,2017-9-1,2017-9-24,Ótimo o atendimento do garçom Valter. Fomos  muito bem recebidos e tivemos um desconto por ser Aniversariante,Aniversário ,Felipe L
1387,47636,Coco Bambu Sul Restaurante,0,5,2018-10-1,2018-11-4,"Jantar  perfeito, atendimento espetetacular. Agradeço ao garçom Souza por tudo. Indido voltarei sempre",Jantar,Suzylov L
1388,114275,Coco Bambu Meireles,0,5,2017-11-1,2017-11-10,Camarão Internacional: Muito Bom Petit Gateu Chocolate: Maravilhoso Atendimento dos garçons Abraão. Viana.Denilson,Almoço,Livia K
1389,49466,Coco Bambu Anhembi,0,5,2018-3-1,2018-3-2,"Restaurante espetacular, ambiente agradável, comida maravilhosa e atendimento nota 10 procure o Santos! 👏🏻👏🏻👏🏻",Aniversário ,Mauro A
1390,167284,Coco Bambu Anhembi,0,5,2022-1-1,2022-1-29,"Fomos atendidas pelo senhor Givaldo, ótimo atendimento!! Super prestativo e educado.   Voltaremos mais vezes",Atendimento vovó bambu,Alanamourafs
1391,4767,Coco Bambu Lago Sul,0,5,2018-6-1,2018-6-16,"Atendimento exímio pelo Janiel e o Felipe, garçons. O restaurante e comidas não precisa nem comentar.",Atendimento Top,Moisés L
1392,123842,Coco Bambu Anhembi,1,5,2019-5-1,2019-5-16,"Ótimo atendimento pelo garçom Ronaldo, local com espaço para crianças  Pratos bem servidos  Uma delicia com certeza iremos voltar",Comemoração de aniversário,Thays A
1393,126606,Coco Bambu Lago Sul,0,5,2016-3-1,2016-7-21,É um ótimo restaurante para ir comemorar aniversários ou encontros com os amigos. A caipriroska de morango é deliciosa.  Os pratos são saborosos e muito bem servidos. O ambiente é requintado e na varanda há vista para o lago. Ótimo estacionamento. Ambiente fresco. O atendimento...Mais,Restaurante sempre cheio mas a comida muito boa,Pena2020
1394,115132,Coco Bambu Manaus,0,5,2020-1-1,2020-1-4,"Quero aqui agradecer pelo excelente atendimento do garçom Joab leite. Ele é um super garçom, muito atencioso e prestativo, fez com que nossa noite fosse maravilhosa, comidas maravilhosa e muito saborosa e um ambiente muito agradável. Parabéns mas uma vez Joab Leite. Super recomendo e...Mais",Aniversário,lenneg2020
1395,130651,Coco Bambu Meireles,0,5,2015-1-1,2015-1-28,"O atendimento e muito bom, a comida e simplesmente PERFEITA. Localizacao e boa, e sempre bom ir cedo porque e comum esta lotado!!! Os drinks sao bem feitos e tambem deliciosos. Acho o preco justo, ja que a qualidade e otima. E ainda tem estacionamento...Mais",Frutos do mar e um dos melhores em Fortaleza.,Denise A
1396,38985,Coco Bambu Anália Franco,1,5,2015-1-1,2015-2-8,"Adorei tudo. Fui com o marido, num jantar romantico, fui com a familia e fui com amigos. Todas as vezes foram perfeitas. Lugar bem bacana, varios ambientes. Comida farta, pratos muito bem servidos e sensacionais! Relação preço/beneficio muito justa. Sem reverva a espera é certa,...Mais",excelente!,adrianacalabrez
1397,82626,Coco Bambu Anhembi,0,5,2022-1-1,2022-1-4,"Lugar muito bom, garçom Marciel foi gentil e atencioso, voltarei várias vezes. Músico bom. Comida incrível.",Aniversário de namoro 9 anos,373filipeb
1398,167539,Coco Bambu Ribeirao Preto,2,5,2019-11-1,2019-11-24,Sensacional :) Mas já comi vários pratos bons Carne Batatas Os vinhos são até ok! Equipe simpática Banheiroa limpos,Camarão internacional,AbnerLima
1399,51120,Coco Bambu Conceito BH Shopping,0,5,2022-8-1,2022-8-1,"Novamente estive no restaurante e tivemos a sorte de sermos atendidos novamente pelo garçom Orlando , atendimento incrível!",Excelente ,G7283OM
1400,100691,Coco Bambu Minas Shopping,0,5,2022-2-1,2022-2-1,"Fomos para comemorar o aniversário da minha mãe e meu filho, estávamos em 4 pessoas e fomos atendidos pelo Moisés! Comida e atendimento como sempre excelentes!",Excelente atendimento,patriciapS5571UB
1401,59426,Coco Bambu São Luís,0,5,2014-6-1,2014-7-1,"O restaurante é novo na cidade e como é bastante famoso em outras sempre tem fila de espera pro almoço aos domingos, então se quer ir lá nesse dia, prepare-se pra esperar uns 20 min. A comida e o ambiente são excelentes, o atendimento também,...Mais",Sucesso,Elane H
1402,168173,Coco Bambu Brasília Shopping,0,5,2020-10-1,2020-10-17,"Excelente local, atendimento e pratos. Recomendo. Especial menção ao atendente Luís Paulo, muito atencioso e simpático.",Antecipação aniversário dudinha,146israelb
1403,117733,Coco Bambu Frutos do Mar,0,5,2013-8-1,2013-8-8,Estar num restaurante de bom gosto nos ajuda a sentir o sabor da vida! Isto no faz bem para curtir uma vida do jeito que ela é!,Valiação nota 10,Fernanc B
